Date,NVDA
2016-04-25 00:00:00,36.45000076
2016-04-26 00:00:00,36.47999954
2016-04-27 00:00:00,37.31000137
2016-04-28 00:00:00,36.20000076
2016-04-29 00:00:00,35.52999878
2016-05-02 00:00:00,36
2016-05-03 00:00:00,35.56999969
2016-05-04 00:00:00,34.75999832
2016-05-05 00:00:00,34.97000122
2016-05-06 00:00:00,35.33000183
2016-05-09 00:00:00,35.27999878
2016-05-10 00:00:00,35.95999908
2016-05-11 00:00:00,36.06000137
2016-05-12 00:00:00,35.56999969
2016-05-13 00:00:00,40.97999954
2016-05-16 00:00:00,42.18999863
2016-05-17 00:00:00,42.27999878
2016-05-18 00:00:00,43.36000061
2016-05-19 00:00:00,43.54999924
2016-05-20 00:00:00,44.33000183
2016-05-23 00:00:00,44.40000153
2016-05-24 00:00:00,45.36000061
2016-05-25 00:00:00,45.16999817
2016-05-26 00:00:00,45.65000153
2016-05-27 00:00:00,45.90000153
2016-05-31 00:00:00,46.72000122
2016-06-01 00:00:00,46.81000137
2016-06-02 00:00:00,47.13999939
2016-06-03 00:00:00,46.47999954
2016-06-06 00:00:00,46.24000168
2016-06-07 00:00:00,46.33000183
2016-06-08 00:00:00,46.18000031
2016-06-09 00:00:00,47.38000107
2016-06-10 00:00:00,46.20000076
2016-06-13 00:00:00,46.79000092
2016-06-14 00:00:00,46.88000107
2016-06-15 00:00:00,47.36000061
2016-06-16 00:00:00,47.54999924
2016-06-17 00:00:00,46.72000122
2016-06-20 00:00:00,47.56000137
2016-06-21 00:00:00,47.27000046
2016-06-22 00:00:00,47.22999954
2016-06-23 00:00:00,48.49000168
2016-06-24 00:00:00,45.72999954
2016-06-27 00:00:00,45.24000168
2016-06-28 00:00:00,45.90000153
2016-06-29 00:00:00,46.65000153
2016-06-30 00:00:00,47.00999832
2016-07-01 00:00:00,46.65999985
2016-07-05 00:00:00,47.34999847
2016-07-06 00:00:00,47.65000153
2016-07-07 00:00:00,48.88999939
2016-07-08 00:00:00,50.84999847
2016-07-11 00:00:00,52.02000046
2016-07-12 00:00:00,52.79999924
2016-07-13 00:00:00,52.77999878
2016-07-14 00:00:00,53.31999969
2016-07-15 00:00:00,52.70000076
2016-07-18 00:00:00,52.97000122
2016-07-19 00:00:00,53.52000046
2016-07-20 00:00:00,54.22000122
2016-07-21 00:00:00,53.22000122
2016-07-22 00:00:00,54.66999817
2016-07-25 00:00:00,55.68000031
2016-07-26 00:00:00,56.63000107
2016-07-27 00:00:00,56.06000137
2016-07-28 00:00:00,56.18000031
2016-07-29 00:00:00,57.09999847
2016-08-01 00:00:00,56.72999954
2016-08-02 00:00:00,56.04000092
2016-08-03 00:00:00,56.18999863
2016-08-04 00:00:00,57.22999954
2016-08-05 00:00:00,58.20000076
2016-08-08 00:00:00,58.74000168
2016-08-09 00:00:00,58.88999939
2016-08-10 00:00:00,58.50999832
2016-08-11 00:00:00,59.70000076
2016-08-12 00:00:00,63.04000092
2016-08-15 00:00:00,62.97999954
2016-08-16 00:00:00,62.59999847
2016-08-17 00:00:00,61.15000153
2016-08-18 00:00:00,62.09999847
2016-08-19 00:00:00,62.25999832
2016-08-22 00:00:00,62.52000046
2016-08-23 00:00:00,62.90999985
2016-08-24 00:00:00,61.93999863
2016-08-25 00:00:00,61.52999878
2016-08-26 00:00:00,62.02999878
2016-08-29 00:00:00,61.99000168
2016-08-30 00:00:00,61.63000107
2016-08-31 00:00:00,61.34000015
2016-09-01 00:00:00,63.15000153
2016-09-02 00:00:00,62.52999878
2016-09-06 00:00:00,63.11999893
2016-09-07 00:00:00,62.18999863
2016-09-08 00:00:00,62.63999939
2016-09-09 00:00:00,59.52000046
2016-09-12 00:00:00,60.75
2016-09-13 00:00:00,59.86999893
2016-09-14 00:00:00,60.40000153
2016-09-15 00:00:00,62.68999863
2016-09-16 00:00:00,62.84000015
2016-09-19 00:00:00,63.66999817
2016-09-20 00:00:00,63.09000015
2016-09-21 00:00:00,64.86000061
2016-09-22 00:00:00,65.01999664
2016-09-23 00:00:00,64.94999695
2016-09-26 00:00:00,64.33999634
2016-09-27 00:00:00,66.54000092
2016-09-28 00:00:00,66.77999878
2016-09-29 00:00:00,67.40000153
2016-09-30 00:00:00,68.51999664
2016-10-03 00:00:00,68.44999695
2016-10-04 00:00:00,68.30000305
2016-10-05 00:00:00,68.23000336
2016-10-06 00:00:00,67.33999634
2016-10-07 00:00:00,66.84999847
2016-10-10 00:00:00,67.09999847
2016-10-11 00:00:00,66.12999725
2016-10-12 00:00:00,66.43000031
2016-10-13 00:00:00,65.34999847
2016-10-14 00:00:00,65.98999786
2016-10-17 00:00:00,65.61000061
2016-10-18 00:00:00,66.61000061
2016-10-19 00:00:00,66.47000122
2016-10-20 00:00:00,67.73000336
2016-10-21 00:00:00,67.54000092
2016-10-24 00:00:00,70.70999908
2016-10-25 00:00:00,71.87000275
2016-10-26 00:00:00,72.16000366
2016-10-27 00:00:00,70.68000031
2016-10-28 00:00:00,70.55999756
2016-10-31 00:00:00,71.16000366
2016-11-01 00:00:00,69.05000305
2016-11-02 00:00:00,68.76000214
2016-11-03 00:00:00,67.95999908
2016-11-04 00:00:00,67.56999969
2016-11-07 00:00:00,71.26999664
2016-11-08 00:00:00,71.16000366
2016-11-09 00:00:00,69.95999908
2016-11-10 00:00:00,67.76999664
2016-11-11 00:00:00,87.97000122
2016-11-14 00:00:00,83.63999939
2016-11-15 00:00:00,86.19000244
2016-11-16 00:00:00,91.62999725
2016-11-17 00:00:00,92.38999939
2016-11-18 00:00:00,93.36000061
2016-11-21 00:00:00,92.98000336
2016-11-22 00:00:00,93.65000153
2016-11-23 00:00:00,93.97000122
2016-11-25 00:00:00,94.16000366
2016-11-28 00:00:00,94.11000061
2016-11-29 00:00:00,93.25
2016-11-30 00:00:00,92.19999695
2016-12-01 00:00:00,87.63999939
2016-12-02 00:00:00,88.44999695
2016-12-05 00:00:00,91.87999725
2016-12-06 00:00:00,93.38999939
2016-12-07 00:00:00,95.06999969
2016-12-08 00:00:00,93.48000336
2016-12-09 00:00:00,91.81999969
2016-12-12 00:00:00,89.58999634
2016-12-13 00:00:00,91.16999817
2016-12-14 00:00:00,96.44999695
2016-12-15 00:00:00,98.70999908
2016-12-16 00:00:00,100.4100037
2016-12-19 00:00:00,101.6299973
2016-12-20 00:00:00,105.1699982
2016-12-21 00:00:00,105.8300018
2016-12-22 00:00:00,107.1100006
2016-12-23 00:00:00,109.7799988
2016-12-27 00:00:00,117.3199997
2016-12-28 00:00:00,109.25
2016-12-29 00:00:00,111.4300003
2016-12-30 00:00:00,106.7399979
2017-01-03 00:00:00,102.0100021
2017-01-04 00:00:00,104.3899994
2017-01-05 00:00:00,101.7399979
2017-01-06 00:00:00,103.0999985
2017-01-09 00:00:00,107.2799988
2017-01-10 00:00:00,106.4700012
2017-01-11 00:00:00,105.1600037
2017-01-12 00:00:00,103.4400024
2017-01-13 00:00:00,103.4300003
2017-01-17 00:00:00,101.1100006
2017-01-18 00:00:00,102.9499969
2017-01-19 00:00:00,105.1600037
2017-01-20 00:00:00,104.0100021
2017-01-23 00:00:00,105.0899963
2017-01-24 00:00:00,107.3300018
2017-01-25 00:00:00,107.7900009
2017-01-26 00:00:00,109.6500015
2017-01-27 00:00:00,111.7699966
2017-01-30 00:00:00,110.0199966
2017-01-31 00:00:00,109.1800003
2017-02-01 00:00:00,113.9499969
2017-02-02 00:00:00,115.3899994
2017-02-03 00:00:00,114.3799973
2017-02-06 00:00:00,117.3099976
2017-02-07 00:00:00,119.1299973
2017-02-08 00:00:00,118.6100006
2017-02-09 00:00:00,116.3799973
2017-02-10 00:00:00,113.6200027
2017-02-13 00:00:00,108.3799973
2017-02-14 00:00:00,108.7799988
2017-02-15 00:00:00,109
2017-02-16 00:00:00,107.25
2017-02-17 00:00:00,107.2300034
2017-02-21 00:00:00,111.0699997
2017-02-22 00:00:00,110.7600021
2017-02-23 00:00:00,100.4899979
2017-02-24 00:00:00,101.4599991
2017-02-27 00:00:00,104.4100037
2017-02-28 00:00:00,101.4800034
2017-03-01 00:00:00,102.7900009
2017-03-02 00:00:00,99
2017-03-03 00:00:00,98.43000031
2017-03-06 00:00:00,97.66999817
2017-03-07 00:00:00,98.73999786
2017-03-08 00:00:00,98.55999756
2017-03-09 00:00:00,98.54000092
2017-03-10 00:00:00,99.12000275
2017-03-13 00:00:00,101.8499985
2017-03-14 00:00:00,101.7799988
2017-03-15 00:00:00,102.5500031
2017-03-16 00:00:00,103.8099976
2017-03-17 00:00:00,106.0699997
2017-03-20 00:00:00,109.4499969
2017-03-21 00:00:00,105.9100037
2017-03-22 00:00:00,108.0699997
2017-03-23 00:00:00,107.0899963
2017-03-24 00:00:00,107.4700012
2017-03-27 00:00:00,108.25
2017-03-28 00:00:00,107.6900024
2017-03-29 00:00:00,107.3399963
2017-03-30 00:00:00,109.4000015
2017-03-31 00:00:00,108.9300003
2017-04-03 00:00:00,108.3799973
2017-04-04 00:00:00,100.7799988
2017-04-05 00:00:00,100.0299988
2017-04-06 00:00:00,100.7600021
2017-04-07 00:00:00,100.3300018
2017-04-10 00:00:00,97.76999664
2017-04-11 00:00:00,98.12000275
2017-04-12 00:00:00,97.30999756
2017-04-13 00:00:00,95.48999786
2017-04-17 00:00:00,99.23000336
2017-04-18 00:00:00,99.29000092
2017-04-19 00:00:00,99.68000031
2017-04-20 00:00:00,101.2600021
2017-04-21 00:00:00,101.6800003
2017-04-24 00:00:00,102.9499969
2017-04-25 00:00:00,104.7399979
2017-04-26 00:00:00,104.0199966
2017-04-27 00:00:00,105.6399994
2017-04-28 00:00:00,104.3000031
2017-05-01 00:00:00,106.6399994
2017-05-02 00:00:00,103.4800034
2017-05-03 00:00:00,104.25
2017-05-04 00:00:00,103.8499985
2017-05-05 00:00:00,103.8600006
2017-05-08 00:00:00,102.7699966
2017-05-09 00:00:00,102.9400024
2017-05-10 00:00:00,121.2900009
2017-05-11 00:00:00,126.5
2017-05-12 00:00:00,127.8899994
2017-05-15 00:00:00,134.3099976
2017-05-16 00:00:00,136.8099976
2017-05-17 00:00:00,127.7200012
2017-05-18 00:00:00,133.0700073
2017-05-19 00:00:00,136
2017-05-22 00:00:00,138.8999939
2017-05-23 00:00:00,137.0299988
2017-05-24 00:00:00,138.5700073
2017-05-25 00:00:00,138.2599945
2017-05-26 00:00:00,141.8399963
2017-05-30 00:00:00,144.8699951
2017-05-31 00:00:00,144.3500061
2017-06-01 00:00:00,144.3600006
2017-06-02 00:00:00,143.6399994
2017-06-05 00:00:00,148.0099945
2017-06-06 00:00:00,147.3399963
2017-06-07 00:00:00,149.1199951
2017-06-08 00:00:00,159.9400024
2017-06-09 00:00:00,149.6000061
2017-06-12 00:00:00,149.9700012
2017-06-13 00:00:00,151.3999939
2017-06-14 00:00:00,151.7200012
2017-06-15 00:00:00,152.3699951
2017-06-16 00:00:00,151.6199951
2017-06-19 00:00:00,157.3200073
2017-06-20 00:00:00,157.0899963
2017-06-21 00:00:00,159.4700012
2017-06-22 00:00:00,158.3699951
2017-06-23 00:00:00,153.8300018
2017-06-26 00:00:00,152.1499939
2017-06-27 00:00:00,146.5800018
2017-06-28 00:00:00,151.75
2017-06-29 00:00:00,146.6799927
2017-06-30 00:00:00,144.5599976
2017-07-03 00:00:00,139.3300018
2017-07-05 00:00:00,143.0500031
2017-07-06 00:00:00,143.4799957
2017-07-07 00:00:00,146.7599945
2017-07-10 00:00:00,153.6999969
2017-07-11 00:00:00,155.8800049
2017-07-12 00:00:00,162.5099945
2017-07-13 00:00:00,160.6300049
2017-07-14 00:00:00,164.9499969
2017-07-17 00:00:00,164.25
2017-07-18 00:00:00,165.9600067
2017-07-19 00:00:00,165.1000061
2017-07-20 00:00:00,167.5
2017-07-21 00:00:00,168.1000061
2017-07-24 00:00:00,166.1499939
2017-07-25 00:00:00,165.3500061
2017-07-26 00:00:00,167.2599945
2017-07-27 00:00:00,161.7400055
2017-07-28 00:00:00,164.3899994
2017-07-31 00:00:00,162.5099945
2017-08-01 00:00:00,164.4900055
2017-08-02 00:00:00,164.3899994
2017-08-03 00:00:00,166.4799957
2017-08-04 00:00:00,167.2100067
2017-08-07 00:00:00,172.3500061
2017-08-08 00:00:00,170.3000031
2017-08-09 00:00:00,172.1100006
2017-08-10 00:00:00,164.7400055
2017-08-11 00:00:00,155.9600067
2017-08-14 00:00:00,168.3999939
2017-08-15 00:00:00,166.9799957
2017-08-16 00:00:00,165.1499939
2017-08-17 00:00:00,161.4700012
2017-08-18 00:00:00,161.5
2017-08-21 00:00:00,159.1499939
2017-08-22 00:00:00,162.5500031
2017-08-23 00:00:00,165.8000031
2017-08-24 00:00:00,165.1900024
2017-08-25 00:00:00,163.8099976
2017-08-28 00:00:00,164.9700012
2017-08-29 00:00:00,164.6999969
2017-08-30 00:00:00,165.6799927
2017-08-31 00:00:00,169.4400024
2017-09-01 00:00:00,170.4600067
2017-09-05 00:00:00,165.9100037
2017-09-06 00:00:00,165.8099976
2017-09-07 00:00:00,166.5800018
2017-09-08 00:00:00,163.6900024
2017-09-11 00:00:00,169
2017-09-12 00:00:00,169.6100006
2017-09-13 00:00:00,170.3699951
2017-09-14 00:00:00,169.3999939
2017-09-15 00:00:00,180.1100006
2017-09-18 00:00:00,187.5500031
2017-09-19 00:00:00,187.3500061
2017-09-20 00:00:00,185.8399963
2017-09-21 00:00:00,180.7599945
2017-09-22 00:00:00,179
2017-09-25 00:00:00,171
2017-09-26 00:00:00,171.9600067
2017-09-27 00:00:00,175.7299957
2017-09-28 00:00:00,175.6799927
2017-09-29 00:00:00,178.7700043
2017-10-02 00:00:00,179
2017-10-03 00:00:00,179.3699951
2017-10-04 00:00:00,180.8699951
2017-10-05 00:00:00,180.7700043
2017-10-06 00:00:00,181.3000031
2017-10-09 00:00:00,185.3899994
2017-10-10 00:00:00,188.9299927
2017-10-11 00:00:00,190.9400024
2017-10-12 00:00:00,191.0299988
2017-10-13 00:00:00,194.5899963
2017-10-16 00:00:00,197.9299927
2017-10-17 00:00:00,197.75
2017-10-18 00:00:00,197.5800018
2017-10-19 00:00:00,197.8000031
2017-10-20 00:00:00,196.8999939
2017-10-23 00:00:00,196.6199951
2017-10-24 00:00:00,198.6799927
2017-10-25 00:00:00,193.6600037
2017-10-26 00:00:00,195.6900024
2017-10-27 00:00:00,201.8600006
2017-10-30 00:00:00,203.8399963
2017-10-31 00:00:00,206.8099976
2017-11-01 00:00:00,207.1999969
2017-11-02 00:00:00,205.9400024
2017-11-03 00:00:00,208.6900024
2017-11-06 00:00:00,209.6300049
2017-11-07 00:00:00,212.0299988
2017-11-08 00:00:00,209.1600037
2017-11-09 00:00:00,205.3200073
2017-11-10 00:00:00,216.1399994
2017-11-13 00:00:00,212.6300049
2017-11-14 00:00:00,214.1799927
2017-11-15 00:00:00,209.9799957
2017-11-16 00:00:00,211.6100006
2017-11-17 00:00:00,211.3600006
2017-11-20 00:00:00,214.0800018
2017-11-21 00:00:00,216.0500031
2017-11-22 00:00:00,214.9299927
2017-11-24 00:00:00,216.9600067
2017-11-27 00:00:00,214.1399994
2017-11-28 00:00:00,210.7100067
2017-11-29 00:00:00,196.4199982
2017-11-30 00:00:00,200.7100067
2017-12-01 00:00:00,197.6799927
2017-12-04 00:00:00,186.6600037
2017-12-05 00:00:00,187.7400055
2017-12-06 00:00:00,189.2599945
